episode,episode_reward,success,cumulative_reward,moving_average_reward,epsilon,episode_length
2748.0,-1.11,0.0,-1502.4800000000114,0.2570000000000003,0.2530056105172978,8.0
2749.0,0.8200000000000001,1.0,-1501.6600000000115,0.27650000000000025,0.2528791077120392,15.0
2750.0,0.87,1.0,-1500.7900000000116,0.27780000000000027,0.2527526681581832,14.0
2751.0,-1.06,0.0,-1501.8500000000115,0.25890000000000035,0.2526262918241041,7.0
2752.0,-1.04,0.0,-1502.8900000000115,0.24040000000000034,0.25249997867819207,5.0
2753.0,-1.04,0.0,-1503.9300000000114,0.24150000000000035,0.252373728688853,5.0
2754.0,-1.1,0.0,-1505.0300000000113,0.22240000000000035,0.2522475418245086,11.0
2755.0,0.85,1.0,-1504.1800000000114,0.22370000000000037,0.25212141805359634,16.0
2756.0,0.7999999999999999,1.0,-1503.3800000000115,0.2245000000000004,0.25199535734456957,17.0
2757.0,-1.13,0.0,-1504.5100000000116,0.22400000000000042,0.2518693596658973,10.0
2758.0,0.8099999999999999,1.0,-1503.7000000000116,0.2252000000000004,0.25174342498606433,20.0
2759.0,0.85,1.0,-1502.8500000000117,0.2459000000000004,0.2516175532735713,16.0
2760.0,0.6299999999999999,1.0,-1502.2200000000116,0.24350000000000038,0.25149174449693457,22.0
2761.0,0.83,1.0,-1501.3900000000117,0.24360000000000034,0.2513659986246861,18.0
2762.0,0.7799999999999999,1.0,-1500.6100000000117,0.24430000000000035,0.2512403156253738,19.0
2763.0,0.8,1.0,-1499.8100000000118,0.24550000000000036,0.2511146954675611,17.0
2764.0,-1.13,0.0,-1500.9400000000119,0.22610000000000038,0.2509891381198273,14.0
2765.0,0.83,1.0,-1500.110000000012,0.22570000000000034,0.2508636435507674,18.0
2766.0,0.74,1.0,-1499.370000000012,0.24350000000000033,0.250738211728992,23.0
2767.0,0.75,1.0,-1498.620000000012,0.26180000000000037,0.25061284262312755,18.0
2768.0,0.8099999999999999,1.0,-1497.810000000012,0.2612000000000003,0.250487536201816,20.0
2769.0,0.74,1.0,-1497.070000000012,0.2610000000000003,0.2503622924337151,23.0
2770.0,0.73,1.0,-1496.340000000012,0.26000000000000034,0.25023711128749826,20.0
2771.0,-1.06,0.0,-1497.400000000012,0.24180000000000032,0.2501119927318545,7.0
2772.0,-1.06,0.0,-1498.4600000000119,0.22290000000000035,0.2499869367354886,7.0
2773.0,0.85,1.0,-1497.610000000012,0.22390000000000035,0.24986194326712088,16.0
2774.0,0.72,1.0,-1496.890000000012,0.22290000000000035,0.24973701229548734,17.0
2775.0,-1.06,0.0,-1497.9500000000119,0.20380000000000034,0.2496121437893396,7.0
2776.0,0.7799999999999999,1.0,-1497.170000000012,0.22280000000000036,0.24948733771744494,19.0
2777.0,0.83,1.0,-1496.340000000012,0.22280000000000036,0.24936259404858624,18.0
2778.0,0.87,1.0,-1495.470000000012,0.22300000000000036,0.24923791275156196,14.0
2779.0,-1.1099999999999999,0.0,-1496.580000000012,0.20340000000000036,0.24911329379518618,12.0
2780.0,0.69,1.0,-1495.890000000012,0.20320000000000035,0.2489887371482886,24.0
2781.0,0.87,1.0,-1495.020000000012,0.20380000000000037,0.24886424277971447,14.0
2782.0,0.7699999999999999,1.0,-1494.250000000012,0.20390000000000036,0.24873981065832462,24.0
2783.0,0.74,1.0,-1493.510000000012,0.20310000000000034,0.24861544075299546,23.0
2784.0,-1.1199999999999999,0.0,-1494.630000000012,0.20490000000000033,0.248491133032619,13.0
2785.0,0.85,1.0,-1493.780000000012,0.20590000000000036,0.2483668874661027,16.0
2786.0,0.7699999999999999,1.0,-1493.010000000012,0.20630000000000034,0.24824270402236964,24.0
2787.0,0.6599999999999999,1.0,-1492.350000000012,0.22370000000000034,0.24811858267035847,23.0
2788.0,0.71,1.0,-1491.640000000012,0.24180000000000035,0.2479945233790233,22.0
2789.0,0.75,1.0,-1490.890000000012,0.24130000000000035,0.24787052611733382,18.0
2790.0,0.87,1.0,-1490.020000000012,0.24200000000000035,0.24774659085427517,14.0
2791.0,0.85,1.0,-1489.1700000000121,0.24180000000000035,0.24762271755884804,16.0
2792.0,0.77,1.0,-1488.4000000000121,0.24080000000000035,0.24749890620006865,16.0
2793.0,0.82,1.0,-1487.5800000000122,0.24240000000000034,0.24737515674696864,15.0
2794.0,0.85,1.0,-1486.7300000000123,0.24290000000000034,0.24725146916859517,16.0
2795.0,-1.2,0.0,-1487.9300000000123,0.24260000000000034,0.2471278434340109,17.0
2796.0,0.87,1.0,-1487.0600000000125,0.26310000000000033,0.2470042795122939,14.0
2797.0,0.83,1.0,-1486.2300000000125,0.28330000000000033,0.24688077737253777,18.0
2798.0,0.7699999999999999,1.0,-1485.4600000000125,0.28360000000000035,0.24675733698385152,24.0
2799.0,-1.08,0.0,-1486.5400000000125,0.28320000000000034,0.2466339583153596,9.0
2800.0,0.76,1.0,-1485.7800000000125,0.28260000000000035,0.24651064133620196,21.0
2801.0,0.7799999999999999,1.0,-1485.0000000000125,0.2824000000000004,0.24638738601553387,19.0
2802.0,0.7799999999999999,1.0,-1484.2200000000125,0.28190000000000043,0.2462641923225261,19.0
2803.0,0.8200000000000001,1.0,-1483.4000000000126,0.3018000000000004,0.24614106022636487,15.0
2804.0,-1.16,0.0,-1484.5600000000127,0.28230000000000044,0.2460179896962517,17.0
2805.0,-1.06,0.0,-1485.6200000000126,0.28230000000000044,0.2458949807014036,7.0
2806.0,0.8099999999999999,1.0,-1484.8100000000127,0.28320000000000045,0.2457720332110529,20.0
2807.0,0.78,1.0,-1484.0300000000127,0.28230000000000044,0.2456491471944474,19.0
2808.0,-1.21,0.0,-1485.2400000000127,0.26170000000000043,0.24552632262085017,18.0
2809.0,0.83,1.0,-1484.4100000000128,0.2622000000000004,0.24540355945953976,18.0
2810.0,0.7699999999999999,1.0,-1483.6400000000128,0.2817000000000004,0.24528085767981,16.0
2811.0,0.85,1.0,-1482.790000000013,0.3012000000000004,0.24515821725097012,16.0
2812.0,0.82,1.0,-1481.970000000013,0.30200000000000043,0.24503563814234464,15.0
2813.0,0.75,1.0,-1481.220000000013,0.3199000000000004,0.24491312032327348,18.0
2814.0,0.83,1.0,-1480.390000000013,0.3201000000000004,0.24479066376311184,18.0
2815.0,0.75,1.0,-1479.640000000013,0.3400000000000004,0.2446682684312303,26.0
2816.0,-1.06,0.0,-1480.700000000013,0.3216000000000004,0.24454593429701468,7.0
2817.0,0.74,1.0,-1479.960000000013,0.32130000000000036,0.24442366132986618,23.0
2818.0,0.7899999999999999,1.0,-1479.170000000013,0.3212000000000004,0.24430144949920127,22.0
2819.0,0.83,1.0,-1478.340000000013,0.3208000000000004,0.2441792987744517,18.0
2820.0,0.7799999999999999,1.0,-1477.5600000000131,0.3208000000000004,0.24405720912506448,19.0
2821.0,0.78,1.0,-1476.7800000000132,0.32100000000000045,0.24393518052050198,19.0
2822.0,0.7899999999999999,1.0,-1475.9900000000132,0.33930000000000043,0.24381321293024175,22.0
2823.0,0.85,1.0,-1475.1400000000133,0.33960000000000046,0.24369130632377664,16.0
2824.0,0.85,1.0,-1474.2900000000134,0.3398000000000005,0.24356946067061477,16.0
2825.0,-1.14,0.0,-1475.4300000000135,0.32200000000000045,0.24344767594027947,15.0
2826.0,-1.25,0.0,-1476.6800000000135,0.30170000000000047,0.24332595210230934,18.0
2827.0,0.83,1.0,-1475.8500000000136,0.30150000000000043,0.2432042891262582,18.0
2828.0,0.85,1.0,-1475.0000000000136,0.30200000000000043,0.24308268698169508,16.0
2829.0,0.87,1.0,-1474.1300000000138,0.3213000000000005,0.24296114563820426,14.0
2830.0,0.7799999999999999,1.0,-1473.3500000000138,0.33950000000000047,0.24283966506538518,19.0
2831.0,-1.16,0.0,-1474.5100000000139,0.3385000000000005,0.24271824523285251,17.0
2832.0,0.85,1.0,-1473.660000000014,0.3392000000000005,0.2425968861102361,16.0
2833.0,0.8099999999999999,1.0,-1472.850000000014,0.33930000000000055,0.242475587667181,20.0
2834.0,-1.04,0.0,-1473.890000000014,0.3219000000000005,0.24235434987334742,5.0
2835.0,0.85,1.0,-1473.040000000014,0.3217000000000006,0.24223317269841077,16.0
2836.0,-1.19,0.0,-1474.2300000000141,0.30230000000000057,0.24211205611206157,20.0
2837.0,-1.17,0.0,-1475.4000000000142,0.3010000000000006,0.24199100008400556,18.0
2838.0,0.85,1.0,-1474.5500000000143,0.3010000000000006,0.24187000458396357,16.0
2839.0,0.8099999999999999,1.0,-1473.7400000000143,0.3203000000000006,0.2417490695816716,20.0
2840.0,0.83,1.0,-1472.9100000000144,0.3416000000000005,0.2416281950468808,18.0
2841.0,0.85,1.0,-1472.0600000000145,0.34370000000000056,0.24150738094935736,16.0
2842.0,0.87,1.0,-1471.1900000000146,0.3439000000000005,0.24138662725888269,14.0
2843.0,0.85,1.0,-1470.3400000000147,0.3439000000000005,0.24126593394525325,16.0
2844.0,0.83,1.0,-1469.5100000000148,0.34370000000000045,0.24114530097828063,18.0
2845.0,0.85,1.0,-1468.6600000000149,0.34370000000000045,0.2410247283277915,16.0
2846.0,0.7999999999999999,1.0,-1467.860000000015,0.34320000000000045,0.24090421596362763,17.0
2847.0,0.83,1.0,-1467.030000000015,0.34340000000000037,0.24078376385564582,18.0
2848.0,0.85,1.0,-1466.180000000015,0.3630000000000004,0.240663371973718,16.0
2849.0,0.87,1.0,-1465.3100000000152,0.3635000000000004,0.24054304028773116,14.0
2850.0,0.85,1.0,-1464.4600000000153,0.3633000000000004,0.2404227687675873,16.0
2851.0,0.8099999999999999,1.0,-1463.6500000000153,0.38200000000000045,0.24030255738320352,20.0
2852.0,0.87,1.0,-1462.7800000000154,0.4011000000000004,0.24018240610451194,14.0
2853.0,-1.06,0.0,-1463.8400000000154,0.40090000000000037,0.2400623149014597,7.0
2854.0,0.85,1.0,-1462.9900000000155,0.42040000000000044,0.239942283744009,16.0
2855.0,-1.04,0.0,-1464.0300000000154,0.4015000000000004,0.23982231260213702,5.0
2856.0,0.85,1.0,-1463.1800000000155,0.40200000000000047,0.23970240144583596,16.0
2857.0,0.69,1.0,-1462.4900000000155,0.42020000000000046,0.23958255024511305,24.0
2858.0,0.87,1.0,-1461.6200000000156,0.4208000000000004,0.2394627589699905,14.0
2859.0,-1.16,0.0,-1462.7800000000157,0.40070000000000044,0.23934302759050552,17.0
2860.0,0.87,1.0,-1461.9100000000158,0.4031000000000004,0.23922335607671028,14.0
2861.0,0.85,1.0,-1461.0600000000159,0.40330000000000044,0.23910374439867194,16.0
2862.0,0.7799999999999999,1.0,-1460.280000000016,0.40330000000000044,0.2389841925264726,19.0
2863.0,0.74,1.0,-1459.5400000000159,0.40270000000000045,0.23886470043020938,23.0
2864.0,0.78,1.0,-1458.760000000016,0.4218000000000005,0.2387452680799943,19.0
2865.0,0.69,1.0,-1458.0700000000159,0.4204000000000005,0.2386258954459543,32.0
2866.0,-1.15,0.0,-1459.220000000016,0.40150000000000047,0.23850658249823134,16.0
2867.0,0.85,1.0,-1458.370000000016,0.4025000000000005,0.23838732920698225,16.0
2868.0,0.83,1.0,-1457.540000000016,0.40270000000000045,0.23826813554237877,18.0
2869.0,0.8099999999999999,1.0,-1456.7300000000162,0.4034000000000005,0.2381490014746076,20.0
2870.0,0.7999999999999999,1.0,-1455.9300000000162,0.40410000000000046,0.23802992697387032,17.0
2871.0,0.8,1.0,-1455.1300000000163,0.42270000000000046,0.2379109120103834,17.0
2872.0,0.87,1.0,-1454.2600000000164,0.44200000000000045,0.2377919565543782,14.0
2873.0,0.7899999999999999,1.0,-1453.4700000000164,0.44140000000000046,0.23767306057610102,22.0
2874.0,0.85,1.0,-1452.6200000000165,0.4427000000000005,0.23755422404581297,16.0
2875.0,0.83,1.0,-1451.7900000000166,0.46160000000000045,0.23743544693379007,18.0
2876.0,-1.04,0.0,-1452.8300000000165,0.44340000000000046,0.23731672921032318,5.0
2877.0,-1.15,0.0,-1453.9800000000166,0.4236000000000005,0.23719807084571803,16.0
2878.0,0.6599999999999999,1.0,-1453.3200000000165,0.4215000000000005,0.23707947181029518,23.0
2879.0,-1.1,0.0,-1454.4200000000164,0.4216000000000005,0.23696093207439003,11.0
2880.0,0.7699999999999999,1.0,-1453.6500000000165,0.4224000000000005,0.23684245160835285,24.0
2881.0,0.87,1.0,-1452.7800000000166,0.4224000000000005,0.2367240303825487,14.0
2882.0,0.83,1.0,-1451.9500000000166,0.4230000000000005,0.23660566836735744,18.0
2883.0,-1.06,0.0,-1453.0100000000166,0.4050000000000004,0.2364873655331738,7.0
2884.0,0.69,1.0,-1452.3200000000165,0.42310000000000036,0.2363691218504072,24.0
2885.0,0.7899999999999999,1.0,-1451.5300000000166,0.4225000000000004,0.23625093728948202,22.0
2886.0,0.83,1.0,-1450.7000000000166,0.4231000000000003,0.23613281182083729,18.0
2887.0,0.69,1.0,-1450.0100000000166,0.42340000000000033,0.23601474541492687,24.0
2888.0,-1.06,0.0,-1451.0700000000165,0.4057000000000003,0.23589673804221942,7.0
2889.0,-1.2400000000000002,0.0,-1452.3100000000165,0.38580000000000025,0.23577878967319832,17.0
2890.0,0.85,1.0,-1451.4600000000166,0.38560000000000033,0.23566090027836173,16.0
2891.0,0.85,1.0,-1450.6100000000167,0.38560000000000033,0.23554306982822257,16.0
2892.0,0.85,1.0,-1449.7600000000168,0.3864000000000003,0.23542529829330847,16.0
2893.0,-1.08,0.0,-1450.8400000000167,0.3674000000000003,0.23530758564416182,9.0
2894.0,-1.06,0.0,-1451.9000000000167,0.3483000000000003,0.23518993185133974,7.0
2895.0,0.7699999999999999,1.0,-1451.1300000000167,0.3680000000000003,0.2350723368854141,24.0
2896.0,-1.18,0.0,-1452.3100000000168,0.34750000000000036,0.2349548007169714,15.0
2897.0,0.87,1.0,-1451.4400000000169,0.3479000000000003,0.23483732331661292,14.0
2898.0,-1.16,0.0,-1452.600000000017,0.32860000000000034,0.23471990465495463,17.0
2899.0,0.7599999999999999,1.0,-1451.840000000017,0.3470000000000003,0.23460254470262715,21.0
2900.0,0.85,1.0,-1450.990000000017,0.3479000000000003,0.23448524343027585,16.0
2901.0,0.85,1.0,-1450.1400000000172,0.34860000000000035,0.23436800080856074,16.0
2902.0,0.85,1.0,-1449.2900000000172,0.34930000000000033,0.23425081680815646,16.0
2903.0,-1.09,0.0,-1450.3800000000172,0.3302000000000003,0.2341336913997524,6.0
2904.0,0.87,1.0,-1449.5100000000173,0.35050000000000026,0.23401662455405253,14.0
2905.0,0.85,1.0,-1448.6600000000174,0.3696000000000003,0.23389961624177552,16.0
2906.0,-1.14,0.0,-1449.8000000000175,0.35010000000000024,0.23378266643365464,15.0
2907.0,-1.2000000000000002,0.0,-1451.0000000000175,0.3303000000000002,0.23366577510043782,13.0
2908.0,-1.08,0.0,-1452.0800000000174,0.33160000000000023,0.2335489422128876,9.0
2909.0,0.82,1.0,-1451.2600000000175,0.3315000000000003,0.2334321677417812,15.0
2910.0,-1.16,0.0,-1452.4200000000176,0.31220000000000026,0.23331545165791032,17.0
2911.0,-1.14,0.0,-1453.5600000000177,0.2923000000000002,0.23319879393208137,15.0
2912.0,0.7899999999999999,1.0,-1452.7700000000177,0.29200000000000026,0.23308219453511533,22.0
2913.0,0.85,1.0,-1451.9200000000178,0.29300000000000026,0.23296565343784778,16.0
2914.0,0.6099999999999999,1.0,-1451.310000000018,0.2908000000000003,0.23284917061112886,24.0
2915.0,0.83,1.0,-1450.480000000018,0.29160000000000025,0.2327327460258233,18.0
2916.0,0.8,1.0,-1449.680000000018,0.31020000000000025,0.2326163796528104,17.0
2917.0,0.6299999999999999,1.0,-1449.050000000018,0.30910000000000026,0.23250007146298401,22.0
2918.0,0.7999999999999999,1.0,-1448.250000000018,0.30920000000000025,0.23238382142725253,17.0
2919.0,-1.28,0.0,-1449.530000000018,0.28810000000000024,0.23226762951653893,21.0
2920.0,0.83,1.0,-1448.700000000018,0.28860000000000025,0.23215149570178067,18.0
2921.0,0.7899999999999999,1.0,-1447.910000000018,0.28870000000000023,0.2320354199539298,22.0
2922.0,0.83,1.0,-1447.0800000000181,0.2891000000000002,0.23191940224395283,18.0
2923.0,0.8099999999999999,1.0,-1446.2700000000182,0.2887000000000002,0.23180344254283086,20.0
2924.0,0.8099999999999999,1.0,-1445.4600000000182,0.28830000000000017,0.23168754082155946,20.0
2925.0,0.7999999999999999,1.0,-1444.6600000000183,0.3077000000000002,0.2315716970511487,17.0
2926.0,-1.24,0.0,-1445.9000000000183,0.3078000000000002,0.23145591120262313,21.0
2927.0,0.83,1.0,-1445.0700000000184,0.3078000000000002,0.23134018324702182,18.0
2928.0,0.87,1.0,-1444.2000000000185,0.30800000000000016,0.23122451315539833,14.0
2929.0,0.7899999999999999,1.0,-1443.4100000000185,0.30720000000000014,0.23110890089882064,22.0
2930.0,0.83,1.0,-1442.5800000000186,0.30770000000000014,0.23099334644837125,18.0
2931.0,0.71,1.0,-1441.8700000000185,0.32640000000000013,0.23087784977514708,22.0
2932.0,0.83,1.0,-1441.0400000000186,0.3262000000000001,0.23076241085025953,18.0
2933.0,0.78,1.0,-1440.2600000000186,0.3259000000000001,0.2306470296448344,19.0
2934.0,0.85,1.0,-1439.4100000000187,0.3448000000000001,0.230531706130012,16.0
2935.0,-1.1,0.0,-1440.5100000000186,0.3253000000000001,0.23041644027694702,11.0
2936.0,0.7599999999999999,1.0,-1439.7500000000186,0.34480000000000005,0.23030123205680855,21.0
2937.0,0.83,1.0,-1438.9200000000187,0.3648,0.23018608144078015,18.0
2938.0,0.83,1.0,-1438.0900000000188,0.36460000000000004,0.23007098840005977,18.0
2939.0,0.82,1.0,-1437.2700000000189,0.36469999999999997,0.22995595290585974,15.0
2940.0,-1.06,0.0,-1438.3300000000188,0.3458,0.22984097492940683,7.0
2941.0,0.85,1.0,-1437.480000000019,0.3458,0.22972605444194213,16.0
2942.0,0.83,1.0,-1436.650000000019,0.3454,0.22961119141472117,18.0
2943.0,-1.16,0.0,-1437.810000000019,0.32530000000000003,0.22949638581901383,17.0
2944.0,-1.2000000000000002,0.0,-1439.010000000019,0.30500000000000005,0.22938163762610433,17.0
2945.0,0.7799999999999999,1.0,-1438.2300000000191,0.3043,0.2292669468072913,19.0
2946.0,0.8099999999999999,1.0,-1437.4200000000192,0.3044,0.22915231333388766,20.0
2947.0,0.8200000000000001,1.0,-1436.6000000000192,0.3043,0.22903773717722073,15.0
2948.0,-1.04,0.0,-1437.6400000000192,0.28540000000000004,0.22892321830863213,5.0
2949.0,0.8200000000000001,1.0,-1436.8200000000193,0.28490000000000004,0.22880875669947784,15.0
2950.0,-1.22,0.0,-1438.0400000000193,0.2642,0.2286943523211281,15.0
2951.0,0.7799999999999999,1.0,-1437.2600000000193,0.2639,0.22858000514496757,19.0
2952.0,-1.14,0.0,-1438.4000000000194,0.24380000000000002,0.2284657151423951,15.0
2953.0,0.87,1.0,-1437.5300000000195,0.2631,0.22835148228482394,14.0
2954.0,0.7699999999999999,1.0,-1436.7600000000195,0.2623,0.22823730654368155,24.0
2955.0,-1.21,0.0,-1437.9700000000196,0.2606,0.22812318789040972,18.0
2956.0,0.8099999999999999,1.0,-1437.1600000000196,0.2602,0.22800912629646453,20.0
2957.0,0.8099999999999999,1.0,-1436.3500000000197,0.2613999999999999,0.2278951217333163,20.0
2958.0,0.8099999999999999,1.0,-1435.5400000000197,0.2607999999999999,0.22778117417244967,20.0
2959.0,0.83,1.0,-1434.7100000000198,0.2806999999999999,0.22766728358536345,18.0
2960.0,0.73,1.0,-1433.9800000000198,0.2792999999999999,0.22755344994357077,28.0
2961.0,0.8200000000000001,1.0,-1433.1600000000199,0.27899999999999986,0.227439673218599,15.0
2962.0,0.85,1.0,-1432.31000000002,0.2796999999999999,0.22732595338198971,16.0
2963.0,0.87,1.0,-1431.44000000002,0.2809999999999999,0.22721229040529872,14.0
2964.0,0.87,1.0,-1430.5700000000202,0.28189999999999993,0.22709868426009608,14.0
2965.0,-1.1199999999999999,0.0,-1431.69000000002,0.26379999999999987,0.22698513491796604,13.0
2966.0,-1.04,0.0,-1432.73000000002,0.26489999999999986,0.22687164235050708,5.0
2967.0,-1.17,0.0,-1433.90000000002,0.24469999999999983,0.22675820652933185,18.0
2968.0,0.75,1.0,-1433.15000000002,0.24389999999999987,0.2266448274260672,26.0
2969.0,0.85,1.0,-1432.3000000000202,0.24429999999999988,0.2265315050123542,16.0
2970.0,0.87,1.0,-1431.4300000000203,0.24499999999999988,0.22641823925984803,14.0
2971.0,0.82,1.0,-1430.6100000000204,0.2451999999999999,0.2263050301402181,15.0
2972.0,-1.06,0.0,-1431.6700000000203,0.22589999999999988,0.226191877625148,7.0
2973.0,0.87,1.0,-1430.8000000000204,0.2266999999999999,0.22607878168633544,14.0
2974.0,0.83,1.0,-1429.9700000000205,0.22649999999999987,0.2259657422954923,18.0
2975.0,0.83,1.0,-1429.1400000000206,0.22649999999999987,0.22585275942434457,18.0
2976.0,-1.14,0.0,-1430.2800000000207,0.22549999999999987,0.2257398330446324,15.0
2977.0,0.87,1.0,-1429.4100000000208,0.24569999999999986,0.22562696312811012,14.0
2978.0,0.7699999999999999,1.0,-1428.6400000000208,0.24679999999999985,0.22551414964654606,24.0
2979.0,0.7599999999999999,1.0,-1427.8800000000208,0.26539999999999986,0.22540139257172281,21.0
2980.0,0.76,1.0,-1427.1200000000208,0.2652999999999999,0.22528869187543696,21.0
2981.0,0.87,1.0,-1426.250000000021,0.2652999999999999,0.22517604752949924,14.0
2982.0,0.87,1.0,-1425.380000000021,0.26569999999999994,0.2250634595057345,14.0
2983.0,0.85,1.0,-1424.5300000000211,0.28479999999999994,0.22495092777598164,16.0
2984.0,-1.06,0.0,-1425.590000000021,0.2672999999999999,0.22483845231209365,7.0
2985.0,-1.06,0.0,-1426.650000000021,0.24879999999999997,0.2247260330859376,7.0
2986.0,0.75,1.0,-1425.900000000021,0.24799999999999997,0.22461367006939464,18.0
2987.0,0.7799999999999999,1.0,-1425.120000000021,0.24889999999999998,0.22450136323435996,19.0
2988.0,0.85,1.0,-1424.2700000000211,0.26799999999999996,0.2243891125527428,16.0
2989.0,0.85,1.0,-1423.4200000000212,0.2889,0.22427691799646643,16.0
2990.0,-1.16,0.0,-1424.5800000000213,0.2688,0.22416477953746822,17.0
2991.0,0.85,1.0,-1423.7300000000214,0.2688,0.2240526971476995,16.0
2992.0,0.78,1.0,-1422.9500000000214,0.2681,0.22394067079912566,19.0
2993.0,0.8099999999999999,1.0,-1422.1400000000215,0.287,0.2238287004637261,20.0
2994.0,0.83,1.0,-1421.3100000000215,0.30589999999999995,0.22371678611349424,18.0
2995.0,0.7599999999999999,1.0,-1420.5500000000216,0.30579999999999996,0.2236049277204375,21.0
2996.0,0.75,1.0,-1419.8000000000216,0.3251,0.2234931252565773,26.0
2997.0,0.85,1.0,-1418.9500000000216,0.3249,0.22338137869394903,16.0
2998.0,-1.1,0.0,-1420.0500000000216,0.32549999999999996,0.22326968800460206,11.0
2999.0,0.87,1.0,-1419.1800000000217,0.32659999999999995,0.22315805316059978,14.0
3000.0,0.8,1.0,-1418.3800000000217,0.32609999999999995,0.22304647413401948,17.0
3001.0,0.78,1.0,-1417.6000000000217,0.3253999999999999,0.22293495089695248,19.0
3002.0,0.83,1.0,-1416.7700000000218,0.3251999999999999,0.22282348342150401,18.0
3003.0,0.78,1.0,-1415.9900000000218,0.34389999999999993,0.2227120716797933,19.0
3004.0,0.8099999999999999,1.0,-1415.180000000022,0.3433,0.2226007156439534,20.0
3005.0,-1.08,0.0,-1416.2600000000218,0.324,0.22248941528613142,9.0
3006.0,0.8200000000000001,1.0,-1415.4400000000219,0.3436,0.22237817057848835,15.0
3007.0,-1.1199999999999999,0.0,-1416.5600000000218,0.34440000000000004,0.22226698149319912,9.0
3008.0,0.73,1.0,-1415.8300000000218,0.3625,0.22215584800245253,20.0
3009.0,0.8099999999999999,1.0,-1415.0200000000218,0.3624,0.2220447700784513,20.0
3010.0,0.85,1.0,-1414.170000000022,0.3825,0.2219337476934121,16.0
3011.0,0.85,1.0,-1413.320000000022,0.40240000000000004,0.22182278081956538,16.0
3012.0,0.87,1.0,-1412.450000000022,0.4032,0.2217118694291556,14.0
3013.0,0.8,1.0,-1411.6500000000221,0.40269999999999995,0.22160101349444103,17.0
3014.0,0.87,1.0,-1410.7800000000223,0.40529999999999994,0.2214902129876938,14.0
3015.0,-1.08,0.0,-1411.8600000000222,0.3862,0.22137946788119997,9.0
3016.0,0.8099999999999999,1.0,-1411.0500000000222,0.38630000000000003,0.22126877814725937,20.0
3017.0,0.7699999999999999,1.0,-1410.2800000000223,0.38770000000000004,0.22115814375818577,16.0
3018.0,0.85,1.0,-1409.4300000000223,0.3882000000000001,0.22104756468630668,16.0
3019.0,0.7999999999999999,1.0,-1408.6300000000224,0.40900000000000003,0.22093704090396354,17.0
3020.0,0.83,1.0,-1407.8000000000225,0.40900000000000003,0.22082657238351158,18.0
3021.0,0.78,1.0,-1407.0200000000225,0.4089000000000001,0.22071615909731984,19.0
3022.0,-1.3,0.0,-1408.3200000000224,0.3876000000000001,0.2206058010177712,19.0
3023.0,0.78,1.0,-1407.5400000000225,0.3873000000000001,0.22049549811726232,19.0
3024.0,0.6799999999999999,1.0,-1406.8600000000224,0.38600000000000007,0.2203852503682037,21.0
3025.0,0.75,1.0,-1406.1100000000224,0.3855000000000001,0.22027505774301961,18.0
3026.0,0.74,1.0,-1405.3700000000224,0.40530000000000016,0.22016492021414813,23.0
3027.0,0.85,1.0,-1404.5200000000225,0.4055000000000002,0.22005483775404105,16.0
3028.0,0.85,1.0,-1403.6700000000226,0.4053000000000002,0.21994481033516405,16.0
3029.0,0.8099999999999999,1.0,-1402.8600000000226,0.40550000000000025,0.21983483792999647,20.0
3030.0,-1.13,0.0,-1403.9900000000227,0.38590000000000024,0.21972492051103149,14.0
3031.0,0.75,1.0,-1403.2400000000227,0.38630000000000025,0.21961505805077597,18.0
3032.0,-1.19,0.0,-1404.4300000000228,0.36610000000000026,0.2195052505217506,20.0
3033.0,0.82,1.0,-1403.6100000000229,0.36650000000000027,0.21939549789648974,15.0
3034.0,-1.3900000000000001,0.0,-1405.000000000023,0.34410000000000024,0.2192858001475415,24.0
3035.0,0.85,1.0,-1404.150000000023,0.36360000000000026,0.21917615724746775,16.0
3036.0,-1.04,0.0,-1405.190000000023,0.3456000000000003,0.21906656916884404,5.0
3037.0,-1.08,0.0,-1406.270000000023,0.32650000000000035,0.21895703588425963,9.0
3038.0,0.7999999999999999,1.0,-1405.470000000023,0.3262000000000003,0.2188475573663175,17.0
3039.0,0.8099999999999999,1.0,-1404.660000000023,0.32610000000000033,0.21873813358763436,20.0
3040.0,0.87,1.0,-1403.7900000000232,0.3454000000000004,0.21862876452084054,14.0
3041.0,-1.14,0.0,-1404.9300000000233,0.32550000000000034,0.21851945013858012,15.0
3042.0,-1.08,0.0,-1406.0100000000232,0.30640000000000034,0.21841019041351084,9.0
3043.0,0.8200000000000001,1.0,-1405.1900000000232,0.3262000000000003,0.2183009853183041,15.0
3044.0,-1.15,0.0,-1406.3400000000233,0.3267000000000004,0.21819183482564497,12.0
3045.0,0.8099999999999999,1.0,-1405.5300000000234,0.3270000000000004,0.21808273890823215,20.0
3046.0,0.8200000000000001,1.0,-1404.7100000000235,0.3271000000000004,0.21797369753877804,15.0
3047.0,0.72,1.0,-1403.9900000000234,0.32610000000000033,0.21786471069000868,25.0
3048.0,0.8200000000000001,1.0,-1403.1700000000235,0.34470000000000034,0.2177557783346637,15.0
3049.0,0.7599999999999999,1.0,-1402.4100000000235,0.3441000000000003,0.21764690044549637,21.0
3050.0,0.85,1.0,-1401.5600000000236,0.36480000000000035,0.21753807699527364,16.0
3051.0,0.6799999999999999,1.0,-1400.8800000000235,0.3638000000000003,0.217429307956776,21.0
